,Agency,Gage,Timestamp,Discharge [cfs],Stage [ft],Discharge [m^3/s]
3141,USGS,5355200,5/7/2000,336.0,0.215973425,9.5144448
3142,USGS,5355200,5/8/2000,380.0,0.24425566,10.760384
3143,USGS,5355200,5/9/2000,349.0,0.22432954,9.8825632
3144,USGS,5355200,5/10/2000,346.0,0.222401206,9.7976128
3145,USGS,5355200,5/11/2000,354.0,0.22754343,10.0241472
3146,USGS,5355200,5/12/2000,455.0,0.292464014,12.884144
3147,USGS,5355200,5/13/2000,428.0,0.275109006,12.1195904
3148,USGS,5355200,5/14/2000,387.0,0.248755106,10.9586016
3149,USGS,5355200,5/15/2000,355.0,0.228186208,10.052464
3150,USGS,5355200,5/16/2000,318.0,0.204403421,9.0047424
3151,USGS,5355200,5/17/2000,305.0,0.196047306,8.636624
3152,USGS,5355200,5/18/2000,478.0,0.307247909,13.5354304
3153,USGS,5355200,5/19/2000,1240.0,0.797044784,35.112832
3154,USGS,5355200,5/20/2000,2140.0,1.375545031,60.597952
3155,USGS,5355200,5/21/2000,2610.0,1.677650716,73.906848
3156,USGS,5355200,5/22/2000,2480.0,1.594089569,70.225664
3157,USGS,5355200,5/23/2000,1990.0,1.279128323,56.350432
3158,USGS,5355200,5/24/2000,1730.0,1.11200603,48.988064
3159,USGS,5355200,5/25/2000,1430.0,0.919172614,40.493024
3160,USGS,5355200,5/26/2000,1120.0,0.719911418,31.714816
3161,USGS,5355200,5/27/2000,942.0,0.605496925,26.6744256
3162,USGS,5355200,5/28/2000,1040.0,0.668489174,29.449472
3163,USGS,5355200,5/29/2000,1000.0,0.642778052,28.3168
3164,USGS,5355200,5/30/2000,1020.0,0.655633613,28.883136
3165,USGS,5355200,5/31/2000,1200.0,0.771333662,33.98016
3166,USGS,5355200,6/1/2000,1740.0,1.11843381,49.271232
3167,USGS,5355200,6/2/2000,4500.0,2.892501234,127.4256
3168,USGS,5355200,6/3/2000,5570.0,3.580273749,157.72457599999998
3169,USGS,5355200,6/4/2000,4980.0,3.201034699,141.017664
3170,USGS,5355200,6/5/2000,5340.0,3.432434797,151.211712
3171,USGS,5355200,6/6/2000,5270.0,3.387440334,149.229536
3172,USGS,5355200,6/7/2000,4840.0,3.111045771,137.053312
3173,USGS,5355200,6/8/2000,4290.0,2.757517843,121.479072
3174,USGS,5355200,6/9/2000,3450.0,2.217584279,97.69296
3175,USGS,5355200,6/10/2000,2750.0,1.767639643,77.8712
3176,USGS,5355200,6/11/2000,2210.0,1.420539495,62.580128
3177,USGS,5355200,6/12/2000,1950.0,1.253417201,55.21776
3178,USGS,5355200,6/13/2000,2050.0,1.317695007,58.04944
3179,USGS,5355200,6/14/2000,2410.0,1.549095105,68.243488
3180,USGS,5355200,6/15/2000,3050.0,1.960473058,86.36624
3181,USGS,5355200,6/16/2000,2820.0,1.812634107,79.853376
3182,USGS,5355200,6/17/2000,2630.0,1.690506277,74.473184
3183,USGS,5355200,6/18/2000,2390.0,1.536239544,67.67715199999999
3184,USGS,5355200,6/19/2000,2230.0,1.433395056,63.146464
3185,USGS,5355200,6/20/2000,2250.0,1.446250617,63.7128
3186,USGS,5355200,6/21/2000,2090.0,1.343406129,59.182112
3187,USGS,5355200,6/22/2000,1620.0,1.041300444,45.873216
3188,USGS,5355200,6/23/2000,1170.0,0.752050321,33.130656
3189,USGS,5355200,6/24/2000,1080.0,0.694200296,30.582144
3190,USGS,5355200,6/25/2000,1660.0,1.067011566,47.005888
3191,USGS,5355200,6/26/2000,1800.0,1.157000494,50.97024
3192,USGS,5355200,6/27/2000,1450.0,0.932028175,41.05936
3193,USGS,5355200,6/28/2000,1550.0,0.996305981,43.89104
3194,USGS,5355200,6/29/2000,1490.0,0.957739297,42.192032
3195,USGS,5355200,6/30/2000,1340.0,0.86132259,37.944511999999996
3196,USGS,5355200,7/1/2000,1260.0,0.809900345,35.679168
3197,USGS,5355200,7/2/2000,1260.0,0.809900345,35.679168
3198,USGS,5355200,7/3/2000,1230.0,0.790617004,34.829664
3199,USGS,5355200,7/4/2000,1240.0,0.797044784,35.112832
3200,USGS,5355200,7/5/2000,1270.0,0.816328126,35.962336
3201,USGS,5355200,7/6/2000,1330.0,0.854894809,37.661344
3202,USGS,5355200,7/7/2000,1510.0,0.970594858,42.758368
3203,USGS,5355200,7/8/2000,1400.0,0.899889273,39.64352
3204,USGS,5355200,7/9/2000,1700.0,1.092722688,48.13856
3205,USGS,5355200,7/10/2000,3360.0,2.159734255,95.144448
3206,USGS,5355200,7/11/2000,3660.0,2.35256767,103.639488
3207,USGS,5355200,7/12/2000,3890.0,2.500406622,110.152352
3208,USGS,5355200,7/13/2000,4260.0,2.738234501,120.62956799999999
3209,USGS,5355200,7/14/2000,4800.0,3.085334649,135.92064
3210,USGS,5355200,7/15/2000,3960.0,2.545401086,112.134528
3211,USGS,5355200,7/16/2000,2950.0,1.896195253,83.53456
3212,USGS,5355200,7/17/2000,2290.0,1.471961739,64.845472
3213,USGS,5355200,7/18/2000,1930.0,1.24056164,54.651424
3214,USGS,5355200,7/19/2000,1590.0,1.022017103,45.023711999999996
3215,USGS,5355200,7/20/2000,1400.0,0.899889273,39.64352
3216,USGS,5355200,7/21/2000,1240.0,0.797044784,35.112832
3217,USGS,5355200,7/22/2000,1210.0,0.777761443,34.263328
3218,USGS,5355200,7/23/2000,1180.0,0.758478101,33.413824
3219,USGS,5355200,7/24/2000,1130.0,0.726339199,31.997984
3220,USGS,5355200,7/25/2000,1080.0,0.694200296,30.582144
3221,USGS,5355200,7/26/2000,963.0,0.618995264,27.269078399999998
3222,USGS,5355200,7/27/2000,970.0,0.62349471,27.467296
3223,USGS,5355200,7/28/2000,906.0,0.582356915,25.6550208
3224,USGS,5355200,7/29/2000,845.0,0.543147454,23.927696
3225,USGS,5355200,7/30/2000,799.0,0.513579664,22.6251232
3226,USGS,5355200,7/31/2000,734.0,0.47179909,20.7845312
3227,USGS,5355200,8/1/2000,588.0,0.377953495,16.6502784
3228,USGS,5355200,8/2/2000,482.0,0.309819021,13.6486976
3229,USGS,5355200,8/3/2000,391.0,0.251326218,11.0718688
3230,USGS,5355200,8/4/2000,356.0,0.228828986,10.0807808
3231,USGS,5355200,8/5/2000,348.0,0.223686762,9.8542464
3232,USGS,5355200,8/6/2000,346.0,0.222401206,9.7976128
3233,USGS,5355200,8/7/2000,343.0,0.220472872,9.7126624
3234,USGS,5355200,8/8/2000,446.0,0.286679011,12.6292928
3235,USGS,5355200,8/9/2000,676.0,0.434517963,19.1421568
3236,USGS,5355200,8/10/2000,517.0,0.332316253,14.6397856
3237,USGS,5355200,8/11/2000,466.0,0.299534572,13.1956288
3238,USGS,5355200,8/12/2000,474.0,0.304676797,13.4221632
3239,USGS,5355200,8/13/2000,474.0,0.304676797,13.4221632
3240,USGS,5355200,8/14/2000,445.0,0.286036233,12.600976
3241,USGS,5355200,8/15/2000,403.0,0.259039555,11.4116704
3242,USGS,5355200,8/16/2000,381.0,0.244898438,10.788700799999999
3243,USGS,5355200,8/17/2000,582.0,0.374096826,16.4803776
3244,USGS,5355200,8/18/2000,677.0,0.435160741,19.1704736
3245,USGS,5355200,8/19/2000,527.0,0.338744033,14.9229536
3246,USGS,5355200,8/20/2000,421.0,0.27060956,11.9213728
3247,USGS,5355200,8/21/2000,400.0,0.257111221,11.32672
3248,USGS,5355200,8/22/2000,409.0,0.262896223,11.581571199999999
3249,USGS,5355200,8/23/2000,418.0,0.268681226,11.8364224
3250,USGS,5355200,8/24/2000,418.0,0.268681226,11.8364224
3251,USGS,5355200,8/25/2000,411.0,0.264181779,11.6382048
3252,USGS,5355200,8/26/2000,406.0,0.260967889,11.4966208
3253,USGS,5355200,8/27/2000,403.0,0.259039555,11.4116704
3254,USGS,5355200,8/28/2000,391.0,0.251326218,11.0718688
3255,USGS,5355200,8/29/2000,369.0,0.237185101,10.4488992
3256,USGS,5355200,8/30/2000,359.0,0.230757321,10.1657312
3257,USGS,5355200,8/31/2000,356.0,0.228828986,10.0807808
3258,USGS,5355200,9/1/2000,350.0,0.224972318,9.91088
3259,USGS,5355200,9/2/2000,340.0,0.218544538,9.627712
3260,USGS,5355200,9/3/2000,344.0,0.22111565,9.7409792
3261,USGS,5355200,9/4/2000,334.0,0.214687869,9.4578112
3262,USGS,5355200,9/5/2000,329.0,0.211473979,9.3162272
3263,USGS,5355200,9/6/2000,325.0,0.208902867,9.20296
3264,USGS,5355200,9/7/2000,314.0,0.201832308,8.8914752
3265,USGS,5355200,9/8/2000,309.0,0.198618418,8.7498912
3266,USGS,5355200,9/9/2000,302.0,0.194118972,8.551673599999999
3267,USGS,5355200,9/10/2000,298.0,0.191547859,8.4384064
3268,USGS,5355200,9/11/2000,363.0,0.233328433,10.278998399999999
3269,USGS,5355200,9/12/2000,379.0,0.243612882,10.7320672
3270,USGS,5355200,9/13/2000,257.0,0.165193959,7.2774176
3271,USGS,5355200,9/14/2000,230.0,0.147838952,6.5128639999999995
3272,USGS,5355200,9/15/2000,220.0,0.141411171,6.229696
3273,USGS,5355200,9/16/2000,240.0,0.154266732,6.796032
3274,USGS,5355200,9/17/2000,274.0,0.176121186,7.7588032
3275,USGS,5355200,9/18/2000,280.0,0.179977855,7.928704
3276,USGS,5355200,9/19/2000,262.0,0.16840785,7.4190016
3277,USGS,5355200,9/20/2000,248.0,0.159408957,7.0225664
3278,USGS,5355200,9/21/2000,240.0,0.154266732,6.796032
3279,USGS,5355200,9/22/2000,246.0,0.158123401,6.9659328
3280,USGS,5355200,9/23/2000,278.0,0.178692298,7.8720704
3281,USGS,5355200,9/24/2000,321.0,0.206331755,9.0896928
3282,USGS,5355200,9/25/2000,325.0,0.208902867,9.20296
3283,USGS,5355200,9/26/2000,311.0,0.199903974,8.8065248
3284,USGS,5355200,9/27/2000,277.0,0.17804952,7.8437536
3285,USGS,5355200,9/28/2000,253.0,0.162622847,7.1641504
3286,USGS,5355200,9/29/2000,238.0,0.152981176,6.7393984
3287,USGS,5355200,9/30/2000,228.0,0.146553396,6.4562304
3288,USGS,5355200,10/1/2000,227.0,0.145910618,6.4279136
3289,USGS,5355200,10/2/2000,230.0,0.147838952,6.5128639999999995
3290,USGS,5355200,10/3/2000,246.0,0.158123401,6.9659328
3291,USGS,5355200,10/4/2000,278.0,0.178692298,7.8720704
3292,USGS,5355200,10/5/2000,309.0,0.198618418,8.7498912
3293,USGS,5355200,10/6/2000,308.0,0.19797564,8.7215744
3294,USGS,5355200,10/7/2000,296.0,0.190262303,8.3817728
3295,USGS,5355200,10/8/2000,287.0,0.184477301,8.1269216
3296,USGS,5355200,10/9/2000,289.0,0.185762857,8.1835552
3297,USGS,5355200,10/10/2000,309.0,0.198618418,8.7498912
3298,USGS,5355200,10/11/2000,319.0,0.205046199,9.0330592
3299,USGS,5355200,10/12/2000,321.0,0.206331755,9.0896928
3300,USGS,5355200,10/13/2000,320.0,0.205688977,9.061376
3301,USGS,5355200,10/14/2000,307.0,0.197332862,8.693257599999999
3302,USGS,5355200,10/15/2000,285.0,0.183191745,8.070288
3303,USGS,5355200,10/16/2000,268.0,0.172264518,7.5889024
3304,USGS,5355200,10/17/2000,271.0,0.174192852,7.6738528
3305,USGS,5355200,10/18/2000,285.0,0.183191745,8.070288
3306,USGS,5355200,10/19/2000,281.0,0.180620633,7.9570208
3307,USGS,5355200,10/20/2000,280.0,0.179977855,7.928704
3308,USGS,5355200,10/21/2000,281.0,0.180620633,7.9570208
3309,USGS,5355200,10/22/2000,280.0,0.179977855,7.928704
3310,USGS,5355200,10/23/2000,281.0,0.180620633,7.9570208
3311,USGS,5355200,10/24/2000,293.0,0.188333969,8.2968224
3312,USGS,5355200,10/25/2000,304.0,0.195404528,8.6083072
3313,USGS,5355200,10/26/2000,328.0,0.210831201,9.2879104
3314,USGS,5355200,10/27/2000,361.0,0.232042877,10.2223648
3315,USGS,5355200,10/28/2000,367.0,0.235899545,10.3922656
3316,USGS,5355200,10/29/2000,347.0,0.223043984,9.8259296
3317,USGS,5355200,10/30/2000,334.0,0.214687869,9.4578112
3318,USGS,5355200,10/31/2000,319.0,0.205046199,9.0330592
3319,USGS,5355200,11/1/2000,331.0,0.212759535,9.3728608
3320,USGS,5355200,11/2/2000,378.0,0.242970104,10.7037504
3321,USGS,5355200,11/3/2000,394.0,0.253254552,11.1568192
3322,USGS,5355200,11/4/2000,398.0,0.255825665,11.2700864
3323,USGS,5355200,11/5/2000,401.0,0.257753999,11.3550368
3324,USGS,5355200,11/6/2000,408.0,0.262253445,11.5532544
3325,USGS,5355200,11/7/2000,440.0,0.282822343,12.459392
3326,USGS,5355200,11/8/2000,508.0,0.32653125,14.3849344
3327,USGS,5355200,11/9/2000,550.0,0.353527929,15.57424
3328,USGS,5355200,11/10/2000,601.0,0.386309609,17.0183968
3329,USGS,5355200,11/11/2000,616.0,0.39595128,17.4431488
3330,USGS,5355200,11/12/2000,587.0,0.377310716,16.6219616
3331,USGS,5355200,11/13/2000,549.0,0.352885151,15.545923199999999
3332,USGS,5355200,11/14/2000,507.0,0.325888472,14.3566176
3333,USGS,5355200,11/15/2000,475.0,0.305319575,13.45048
3334,USGS,5355200,11/16/2000,480.0,0.308533465,13.592064
3335,USGS,5355200,11/17/2000,516.0,0.331673475,14.611468799999999
3336,USGS,5355200,11/18/2000,462.0,0.29696346,13.0823616
3337,USGS,5355200,11/19/2000,424.0,0.272537894,12.0063232
3338,USGS,5355200,11/20/2000,402.0,0.258396777,11.3833536
3339,USGS,5355200,11/21/2000,381.0,0.244898438,10.788700799999999
3340,USGS,5355200,11/22/2000,365.0,0.234613989,10.335632
3341,USGS,5355200,11/23/2000,344.0,0.22111565,9.7409792
3342,USGS,5355200,11/24/2000,330.0,0.212116757,9.344543999999999
3343,USGS,5355200,11/25/2000,377.0,0.242327326,10.6754336
3344,USGS,5355200,11/26/2000,438.0,0.281536787,12.4027584
3345,USGS,5355200,11/27/2000,433.0,0.278322896,12.2611744
3346,USGS,5355200,11/28/2000,402.0,0.258396777,11.3833536
3347,USGS,5355200,11/29/2000,379.0,0.243612882,10.7320672
3348,USGS,5355200,11/30/2000,359.0,0.230757321,10.1657312
3349,USGS,5355200,12/1/2000,343.0,0.220472872,9.7126624
3350,USGS,5355200,12/2/2000,340.0,0.218544538,9.627712
3351,USGS,5355200,12/3/2000,337.0,0.216616204,9.5427616
3352,USGS,5355200,12/4/2000,311.0,0.199903974,8.8065248
3353,USGS,5355200,12/5/2000,299.0,0.192190638,8.4667232
3354,USGS,5355200,12/6/2000,298.0,0.191547859,8.4384064
3355,USGS,5355200,12/7/2000,293.0,0.188333969,8.2968224
3356,USGS,5355200,12/8/2000,305.0,0.196047306,8.636624
3357,USGS,5355200,12/9/2000,394.0,0.253254552,11.1568192
3358,USGS,5355200,12/10/2000,335.0,0.215330647,9.486127999999999
3359,USGS,5355200,12/11/2000,330.0,0.212116757,9.344543999999999
3360,USGS,5355200,12/12/2000,330.0,0.212116757,9.344543999999999
3361,USGS,5355200,12/13/2000,328.0,0.210831201,9.2879104
3362,USGS,5355200,12/14/2000,328.0,0.210831201,9.2879104
3363,USGS,5355200,12/15/2000,325.0,0.208902867,9.20296
3364,USGS,5355200,12/16/2000,318.0,0.204403421,9.0047424
3365,USGS,5355200,12/17/2000,322.0,0.206974533,9.1180096
3366,USGS,5355200,12/18/2000,337.0,0.216616204,9.5427616
3367,USGS,5355200,12/19/2000,327.0,0.210188423,9.2595936
3368,USGS,5355200,12/20/2000,320.0,0.205688977,9.061376
3369,USGS,5355200,12/21/2000,303.0,0.19476175,8.5799904
3370,USGS,5355200,12/22/2000,310.0,0.199261196,8.778208
3371,USGS,5355200,12/23/2000,310.0,0.199261196,8.778208
3372,USGS,5355200,12/24/2000,310.0,0.199261196,8.778208
3373,USGS,5355200,12/25/2000,309.0,0.198618418,8.7498912
3374,USGS,5355200,12/26/2000,306.0,0.196690084,8.6649408
3375,USGS,5355200,12/27/2000,304.0,0.195404528,8.6083072
3376,USGS,5355200,12/28/2000,312.0,0.200546752,8.8348416
3377,USGS,5355200,12/29/2000,317.0,0.203760642,8.9764256
3378,USGS,5355200,12/30/2000,321.0,0.206331755,9.0896928
3379,USGS,5355200,12/31/2000,311.0,0.199903974,8.8065248
3380,USGS,5355200,1/1/2001,317.0,0.203760642,8.9764256
3381,USGS,5355200,1/2/2001,320.0,0.205688977,9.061376
3382,USGS,5355200,1/3/2001,315.0,0.202475086,8.919792
3383,USGS,5355200,1/4/2001,317.0,0.203760642,8.9764256
3384,USGS,5355200,1/5/2001,323.0,0.207617311,9.1463264
3385,USGS,5355200,1/6/2001,330.0,0.212116757,9.344543999999999
3386,USGS,5355200,1/7/2001,340.0,0.218544538,9.627712
3387,USGS,5355200,1/8/2001,350.0,0.224972318,9.91088
3388,USGS,5355200,1/9/2001,347.0,0.223043984,9.8259296
3389,USGS,5355200,1/10/2001,335.0,0.215330647,9.486127999999999
3390,USGS,5355200,1/11/2001,321.0,0.206331755,9.0896928
3391,USGS,5355200,1/12/2001,320.0,0.205688977,9.061376
3392,USGS,5355200,1/13/2001,307.0,0.197332862,8.693257599999999
3393,USGS,5355200,1/14/2001,317.0,0.203760642,8.9764256
3394,USGS,5355200,1/15/2001,317.0,0.203760642,8.9764256
3395,USGS,5355200,1/16/2001,314.0,0.201832308,8.8914752
3396,USGS,5355200,1/17/2001,319.0,0.205046199,9.0330592
3397,USGS,5355200,1/18/2001,308.0,0.19797564,8.7215744
3398,USGS,5355200,1/19/2001,290.0,0.186405635,8.211872
3399,USGS,5355200,1/20/2001,288.0,0.185120079,8.1552384
3400,USGS,5355200,1/21/2001,283.0,0.181906189,8.0136544
3401,USGS,5355200,1/22/2001,275.0,0.176763964,7.78712
3402,USGS,5355200,1/23/2001,288.0,0.185120079,8.1552384
3403,USGS,5355200,1/24/2001,283.0,0.181906189,8.0136544
3404,USGS,5355200,1/25/2001,285.0,0.183191745,8.070288
3405,USGS,5355200,1/26/2001,281.0,0.180620633,7.9570208
3406,USGS,5355200,1/27/2001,275.0,0.176763964,7.78712
3407,USGS,5355200,1/28/2001,272.0,0.17483563,7.7021695999999995
3408,USGS,5355200,1/29/2001,267.0,0.17162174,7.5605856
3409,USGS,5355200,1/30/2001,264.0,0.169693406,7.4756352
3410,USGS,5355200,1/31/2001,272.0,0.17483563,7.7021695999999995
3411,USGS,5355200,2/1/2001,272.0,0.17483563,7.7021695999999995
3412,USGS,5355200,2/2/2001,262.0,0.16840785,7.4190016
3413,USGS,5355200,2/3/2001,250.0,0.160694513,7.0792
3414,USGS,5355200,2/4/2001,235.0,0.151052842,6.6544479999999995
3415,USGS,5355200,2/5/2001,223.0,0.143339506,6.3146464
3416,USGS,5355200,2/6/2001,207.0,0.133055057,5.8615775999999995
3417,USGS,5355200,2/7/2001,215.0,0.138197281,6.088112
3418,USGS,5355200,2/8/2001,225.0,0.144625062,6.37128
3419,USGS,5355200,2/9/2001,234.0,0.150410064,6.6261312
3420,USGS,5355200,2/10/2001,235.0,0.151052842,6.6544479999999995
3421,USGS,5355200,2/11/2001,223.0,0.143339506,6.3146464
3422,USGS,5355200,2/12/2001,213.0,0.136911725,6.0314784
3423,USGS,5355200,2/13/2001,203.0,0.130483945,5.7483104
3424,USGS,5355200,2/14/2001,188.0,0.120842274,5.3235584
3425,USGS,5355200,2/15/2001,180.0,0.115700049,5.097024
3426,USGS,5355200,2/16/2001,176.0,0.113128937,4.9837568
3427,USGS,5355200,2/17/2001,172.0,0.110557825,4.8704896
3428,USGS,5355200,2/18/2001,165.0,0.106058379,4.6722719999999995
3429,USGS,5355200,2/19/2001,160.0,0.102844488,4.530688
3430,USGS,5355200,2/20/2001,167.0,0.107343935,4.7289056
3431,USGS,5355200,2/21/2001,160.0,0.102844488,4.530688
3432,USGS,5355200,2/22/2001,160.0,0.102844488,4.530688
3433,USGS,5355200,2/23/2001,163.0,0.104772822,4.6156384
3434,USGS,5355200,2/24/2001,158.0,0.101558932,4.4740544
3435,USGS,5355200,2/25/2001,150.0,0.096416708,4.24752
3436,USGS,5355200,2/26/2001,200.0,0.12855561,5.66336
3437,USGS,5355200,2/27/2001,340.0,0.218544538,9.627712
3438,USGS,5355200,2/28/2001,330.0,0.212116757,9.344543999999999
3439,USGS,5355200,3/1/2001,327.0,0.210188423,9.2595936
3440,USGS,5355200,3/2/2001,324.0,0.208260089,9.1746432
3441,USGS,5355200,3/3/2001,317.0,0.203760642,8.9764256
3442,USGS,5355200,3/4/2001,314.0,0.201832308,8.8914752
3443,USGS,5355200,3/5/2001,309.0,0.198618418,8.7498912
3444,USGS,5355200,3/6/2001,297.0,0.190905081,8.4100896
3445,USGS,5355200,3/7/2001,298.0,0.191547859,8.4384064
3446,USGS,5355200,3/8/2001,302.0,0.194118972,8.551673599999999
3447,USGS,5355200,3/9/2001,314.0,0.201832308,8.8914752
3448,USGS,5355200,3/10/2001,317.0,0.203760642,8.9764256
3449,USGS,5355200,3/11/2001,312.0,0.200546752,8.8348416
3450,USGS,5355200,3/12/2001,314.0,0.201832308,8.8914752
3451,USGS,5355200,3/13/2001,311.0,0.199903974,8.8065248
3452,USGS,5355200,3/14/2001,328.0,0.210831201,9.2879104
3453,USGS,5355200,3/15/2001,392.0,0.251968996,11.1001856
3454,USGS,5355200,3/16/2001,426.0,0.27382345,12.0629568
3455,USGS,5355200,3/17/2001,426.0,0.27382345,12.0629568
3456,USGS,5355200,3/18/2001,402.0,0.258396777,11.3833536
3457,USGS,5355200,3/19/2001,395.0,0.253897331,11.185136
3458,USGS,5355200,3/20/2001,410.0,0.263539001,11.609888
3459,USGS,5355200,3/21/2001,427.0,0.274466228,12.0912736
3460,USGS,5355200,3/22/2001,453.0,0.291178458,12.8275104
3461,USGS,5355200,3/23/2001,482.0,0.309819021,13.6486976
3462,USGS,5355200,3/24/2001,494.0,0.317532358,13.9884992
3463,USGS,5355200,3/25/2001,481.0,0.309176243,13.6203808
3464,USGS,5355200,3/26/2001,458.0,0.294392348,12.9690944
3465,USGS,5355200,3/27/2001,477.0,0.306605131,13.5071136
3466,USGS,5355200,3/28/2001,513.0,0.329745141,14.5265184
3467,USGS,5355200,3/29/2001,513.0,0.329745141,14.5265184
3468,USGS,5355200,3/30/2001,524.0,0.336815699,14.8380032
3469,USGS,5355200,3/31/2001,619.0,0.397879614,17.5280992
3470,USGS,5355200,4/1/2001,774.0,0.497510212,21.9172032
3471,USGS,5355200,4/2/2001,1260.0,0.809900345,35.679168
3472,USGS,5355200,4/3/2001,2100.0,1.349833909,59.46528
3473,USGS,5355200,4/4/2001,3070.0,1.973328619,86.932576
3474,USGS,5355200,4/5/2001,4520.0,2.905356795,127.991936
3475,USGS,5355200,4/6/2001,6620.0,4.255190704,187.457216
3476,USGS,5355200,4/7/2001,9090.0,5.842852492,257.399712
3477,USGS,5355200,4/8/2001,10400.0,6.68489174,294.49472
3478,USGS,5355200,4/9/2001,9600.0,6.170669299,271.84128
3479,USGS,5355200,4/10/2001,8220.0,5.283635587,232.764096
3480,USGS,5355200,4/11/2001,7690.0,4.94296322,217.756192
3481,USGS,5355200,4/12/2001,10700.0,6.877725156,302.98976
3482,USGS,5355200,4/13/2001,10800.0,6.942002961,305.82144
3483,USGS,5355200,4/14/2001,9770.0,6.279941568,276.65513599999997
3484,USGS,5355200,4/15/2001,8560.0,5.502180125,242.391808
3485,USGS,5355200,4/16/2001,7350.0,4.724418682,208.12848
3486,USGS,5355200,4/17/2001,6450.0,4.145918435,182.64336
3487,USGS,5355200,4/18/2001,5660.0,3.638123774,160.273088
3488,USGS,5355200,4/19/2001,5060.0,3.252456943,143.283008
3489,USGS,5355200,4/20/2001,4660.0,2.995345722,131.956288
3490,USGS,5355200,4/21/2001,4290.0,2.757517843,121.479072
3491,USGS,5355200,4/22/2001,4160.0,2.673956696,117.797888
3492,USGS,5355200,4/23/2001,5170.0,3.323162529,146.397856
3493,USGS,5355200,4/24/2001,6040.0,3.882379434,171.033472
3494,USGS,5355200,4/25/2001,5400.0,3.471001481,152.91072
3495,USGS,5355200,4/26/2001,4710.0,3.027484625,133.372128
3496,USGS,5355200,4/27/2001,4120.0,2.648245574,116.665216
3497,USGS,5355200,4/28/2001,3690.0,2.371851012,104.488992
3498,USGS,5355200,4/29/2001,3380.0,2.172589816,95.710784
3499,USGS,5355200,4/30/2001,3120.0,2.005467522,88.348416
3500,USGS,5355200,5/1/2001,2970.0,1.909050814,84.100896
3501,USGS,5355200,5/2/2001,2910.0,1.870484131,82.401888
3502,USGS,5355200,5/3/2001,3410.0,2.191873157,96.560288
3503,USGS,5355200,5/4/2001,3580.0,2.301145426,101.374144
3504,USGS,5355200,5/5/2001,3820.0,2.455412158,108.170176
3505,USGS,5355200,5/6/2001,3840.0,2.468267719,108.736512
3506,USGS,5355200,5/7/2001,3920.0,2.519689964,111.001856
3507,USGS,5355200,5/8/2001,4260.0,2.738234501,120.62956799999999
3508,USGS,5355200,5/9/2001,3840.0,2.468267719,108.736512
3509,USGS,5355200,5/10/2001,3360.0,2.159734255,95.144448
3510,USGS,5355200,5/11/2001,3030.0,1.947617497,85.799904
3511,USGS,5355200,5/12/2001,2700.0,1.73550074,76.45536
3512,USGS,5355200,5/13/2001,2470.0,1.587661788,69.942496
3513,USGS,5355200,5/14/2001,2310.0,1.4848173,65.411808
3514,USGS,5355200,5/15/2001,2150.0,1.381972812,60.881119999999996
3515,USGS,5355200,5/16/2001,2000.0,1.285556104,56.6336
3516,USGS,5355200,5/17/2001,1870.0,1.201994957,52.952416
3517,USGS,5355200,5/18/2001,1710.0,1.099150469,48.421728
3518,USGS,5355200,5/19/2001,1590.0,1.022017103,45.023711999999996
3519,USGS,5355200,5/20/2001,1540.0,0.9898782,43.607872
3520,USGS,5355200,5/21/2001,1650.0,1.060583786,46.72272
3521,USGS,5355200,5/22/2001,1820.0,1.169856055,51.536576
